Date,City,CO,CO2,NO2,SO2,O3,PM2.5,PM10,AQI
2024-07-11 13:00:00+00:00,Sydney,225.0,,41.0,15.6,1.0,21.9,32.8,26.516663
2024-07-11 14:00:00+00:00,Sydney,234.0,,40.8,16.2,0.0,23.1,34.0,26.166664
2024-07-11 15:00:00+00:00,Sydney,238.0,,40.2,16.7,0.0,23.2,33.4,26.30833
2024-07-11 16:00:00+00:00,Sydney,230.0,,39.3,16.8,0.0,22.3,32.0,26.716667
2024-07-11 17:00:00+00:00,Sydney,217.0,,38.0,16.7,0.0,21.4,30.5,27.241667
2024-07-11 18:00:00+00:00,Sydney,213.0,,36.2,16.7,1.0,20.8,29.7,27.849998
2024-07-11 19:00:00+00:00,Sydney,226.0,,33.4,16.6,2.0,20.8,29.7,28.533329
2024-07-11 20:00:00+00:00,Sydney,249.0,,30.2,16.4,3.0,21.5,30.6,29.291664
2024-07-11 21:00:00+00:00,Sydney,266.0,,28.0,16.9,4.0,25.4,36.3,30.116661
2024-07-11 22:00:00+00:00,Sydney,277.0,,27.9,18.4,6.0,30.4,43.3,31.066664
2024-07-11 23:00:00+00:00,Sydney,283.0,,28.8,20.5,8.0,28.6,40.7,32.30833
2024-07-12 00:00:00+00:00,Sydney,258.0,,24.8,17.4,18.0,17.8,25.3,33.216663
2024-07-12 01:00:00+00:00,Sydney,234.0,,22.9,18.2,24.0,15.8,22.5,33.8
2024-07-12 02:00:00+00:00,Sydney,201.0,,20.3,19.2,33.0,13.9,20.0,34.458332
2024-07-12 03:00:00+00:00,Sydney,175.0,,18.5,19.3,40.0,12.8,18.7,34.974995
2024-07-12 04:00:00+00:00,Sydney,162.0,,17.5,17.8,44.0,12.1,17.9,35.424995
2024-07-12 05:00:00+00:00,Sydney,157.0,,17.4,15.4,47.0,11.4,17.1,35.833332
2024-07-12 06:00:00+00:00,Sydney,157.0,,19.3,13.1,46.0,10.7,16.2,36.19166
2024-07-12 07:00:00+00:00,Sydney,168.0,,25.7,11.1,39.0,14.5,22.0,36.416664
2024-07-12 08:00:00+00:00,Sydney,185.0,,34.2,9.2,28.0,15.9,24.1,36.774998
2024-07-12 09:00:00+00:00,Sydney,192.0,,39.2,7.6,20.0,13.0,20.0,37.116665
2024-07-12 10:00:00+00:00,Sydney,180.0,,37.7,6.6,19.0,10.4,15.9,37.116665
2024-07-12 11:00:00+00:00,Sydney,159.0,,32.7,5.9,20.0,9.3,14.3,36.824997
2024-07-12 12:00:00+00:00,Sydney,157.0,,29.4,5.8,21.0,9.7,15.3,36.49166
2024-07-12 13:00:00+00:00,Sydney,147.0,,23.7,5.0,26.0,8.8,14.5,35.55833
2024-07-12 14:00:00+00:00,Sydney,132.0,,15.8,3.9,32.0,8.1,13.7,34.466663
2024-07-12 15:00:00+00:00,Sydney,120.0,,9.7,3.1,38.0,7.0,11.8,33.216663
2024-07-12 16:00:00+00:00,Sydney,112.0,,7.0,2.7,43.0,5.6,9.3,31.866667
2024-07-12 17:00:00+00:00,Sydney,106.0,,6.1,2.6,46.0,4.4,7.3,30.475002
2024-07-12 18:00:00+00:00,Sydney,102.0,,5.9,2.6,48.0,3.6,6.0,29.058332
2024-07-12 19:00:00+00:00,Sydney,101.0,,6.7,2.8,46.0,3.4,5.8,27.624998
2024-07-12 20:00:00+00:00,Sydney,103.0,,8.2,3.2,43.0,3.2,5.3,26.175
2024-07-12 21:00:00+00:00,Sydney,104.0,,9.1,3.5,40.0,3.5,5.6,24.65
2024-07-12 22:00:00+00:00,Sydney,104.0,,8.5,3.8,39.0,4.0,6.4,22.825003
2024-07-12 23:00:00+00:00,Sydney,103.0,,7.2,4.0,40.0,3.4,5.5,20.625
2024-07-13 00:00:00+00:00,Sydney,100.0,,5.4,4.0,41.0,2.2,3.4,18.525
2024-07-13 01:00:00+00:00,Sydney,98.0,,4.8,3.8,45.0,2.4,3.7,18.0
2024-07-13 02:00:00+00:00,Sydney,96.0,,4.0,3.5,51.0,2.7,4.1,20.4
2024-07-13 03:00:00+00:00,Sydney,95.0,,3.8,3.3,55.0,2.9,4.4,22.0
2024-07-13 04:00:00+00:00,Sydney,93.0,,3.7,3.1,57.0,2.9,4.5,22.8
2024-07-13 05:00:00+00:00,Sydney,92.0,,4.2,2.9,57.0,2.8,4.4,22.8
2024-07-13 06:00:00+00:00,Sydney,99.0,,7.4,3.2,54.0,3.3,5.0,21.6
2024-07-13 07:00:00+00:00,Sydney,123.0,,16.1,4.2,43.0,4.5,6.8,17.2
2024-07-13 08:00:00+00:00,Sydney,155.0,,27.6,5.6,29.0,6.9,10.2,13.8
2024-07-13 09:00:00+00:00,Sydney,176.0,,35.3,6.7,18.0,10.3,15.0,17.65
2024-07-13 10:00:00+00:00,Sydney,177.0,,36.5,7.3,14.0,12.8,18.6,18.25
2024-07-13 11:00:00+00:00,Sydney,168.0,,33.9,7.5,13.0,10.7,15.4,16.95
2024-07-13 12:00:00+00:00,Sydney,122.0,,16.6,4.7,28.0,7.5,10.8,11.2
2024-07-13 13:00:00+00:00,Sydney,115.0,,14.0,4.2,31.0,6.0,8.5,12.4
2024-07-13 14:00:00+00:00,Sydney,106.0,,10.5,3.4,36.0,5.1,7.3,14.400001
2024-07-13 15:00:00+00:00,Sydney,100.0,,7.9,2.9,39.0,4.4,6.2,15.599999
2024-07-13 16:00:00+00:00,Sydney,99.0,,6.8,2.8,40.0,3.7,5.3,16.0
2024-07-13 17:00:00+00:00,Sydney,100.0,,6.5,2.9,40.0,3.1,4.5,16.0
2024-07-13 18:00:00+00:00,Sydney,103.0,,7.2,3.1,39.0,2.7,4.0,15.599999
2024-07-13 19:00:00+00:00,Sydney,109.0,,9.8,3.6,36.0,2.6,3.8,14.400001
2024-07-13 20:00:00+00:00,Sydney,116.0,,13.3,4.2,32.0,2.9,4.1,12.799999
2024-07-13 21:00:00+00:00,Sydney,121.0,,15.1,4.6,30.0,4.0,5.8,12.0
2024-07-13 22:00:00+00:00,Sydney,120.0,,13.3,4.5,34.0,5.4,7.7,13.6
2024-07-13 23:00:00+00:00,Sydney,117.0,,9.7,4.2,40.0,3.7,5.4,16.0
2024-07-14 00:00:00+00:00,Sydney,119.0,,7.5,4.7,43.0,4.5,6.4,17.2
2024-07-14 01:00:00+00:00,Sydney,114.0,,6.6,4.4,46.0,4.4,6.3,18.4
2024-07-14 02:00:00+00:00,Sydney,108.0,,5.4,3.9,50.0,4.4,6.3,20.0
2024-07-14 03:00:00+00:00,Sydney,103.0,,4.8,3.5,53.0,4.5,6.4,21.199999
2024-07-14 04:00:00+00:00,Sydney,99.0,,4.5,3.2,54.0,4.4,6.3,21.6
2024-07-14 05:00:00+00:00,Sydney,96.0,,4.9,2.9,54.0,4.0,5.8,21.6
2024-07-14 06:00:00+00:00,Sydney,99.0,,7.6,3.1,51.0,3.8,5.5,20.4
2024-07-14 07:00:00+00:00,Sydney,115.0,,15.3,4.0,41.0,4.5,6.6,16.4
2024-07-14 08:00:00+00:00,Sydney,138.0,,25.4,5.3,27.0,6.5,9.3,12.7
2024-07-14 09:00:00+00:00,Sydney,152.0,,32.1,6.2,18.0,7.8,11.3,16.05
2024-07-14 10:00:00+00:00,Sydney,150.0,,32.7,6.5,16.0,7.7,11.1,16.35
2024-07-14 11:00:00+00:00,Sydney,138.0,,29.9,6.3,18.0,6.8,9.7,14.95
2024-07-14 12:00:00+00:00,Sydney,120.0,,18.9,4.9,30.0,6.1,9.1,12.0
2024-07-14 13:00:00+00:00,Sydney,115.0,,16.4,4.4,33.0,5.2,7.6,13.200001
2024-07-14 14:00:00+00:00,Sydney,109.0,,12.9,3.8,37.0,4.6,6.8,14.8
2024-07-14 15:00:00+00:00,Sydney,104.0,,10.0,3.3,40.0,3.9,5.7,16.0
2024-07-14 16:00:00+00:00,Sydney,101.0,,8.3,3.0,42.0,3.2,4.7,16.8
2024-07-14 17:00:00+00:00,Sydney,99.0,,7.2,2.8,43.0,2.5,3.6,17.2
2024-07-14 18:00:00+00:00,Sydney,98.0,,7.0,2.8,44.0,1.9,2.8,17.6
2024-07-14 19:00:00+00:00,Sydney,100.0,,8.3,3.0,43.0,1.7,2.5,17.2
2024-07-14 20:00:00+00:00,Sydney,104.0,,10.4,3.4,41.0,1.7,2.5,16.4
2024-07-14 21:00:00+00:00,Sydney,106.0,,11.4,3.6,40.0,2.4,3.4,16.0
2024-07-14 22:00:00+00:00,Sydney,106.0,,10.2,3.5,42.0,3.1,4.5,16.8
2024-07-14 23:00:00+00:00,Sydney,104.0,,7.8,3.4,46.0,2.4,3.4,18.4
2024-07-15 00:00:00+00:00,Sydney,103.0,,6.1,3.1,48.0,1.9,2.7,19.199999
2024-07-15 01:00:00+00:00,Sydney,99.0,,5.1,2.8,50.0,1.7,2.5,20.0
2024-07-15 02:00:00+00:00,Sydney,93.0,,3.8,2.4,54.0,1.5,2.2,21.6
2024-07-15 03:00:00+00:00,Sydney,88.0,,3.1,2.1,56.0,1.3,1.9,22.4
2024-07-15 04:00:00+00:00,Sydney,86.0,,3.1,2.0,56.0,1.2,1.8,22.4
2024-07-15 05:00:00+00:00,Sydney,85.0,,3.6,2.0,55.0,1.3,1.8,22.0
2024-07-15 06:00:00+00:00,Sydney,87.0,,5.0,2.2,53.0,1.4,2.0,21.199999
2024-07-15 07:00:00+00:00,Sydney,92.0,,8.3,2.8,48.0,2.2,3.1,19.199999
2024-07-15 08:00:00+00:00,Sydney,100.0,,12.6,3.5,41.0,2.6,3.7,16.4
2024-07-15 09:00:00+00:00,Sydney,104.0,,15.3,4.0,37.0,2.6,3.7,14.8
2024-07-15 10:00:00+00:00,Sydney,102.0,,15.1,4.1,36.0,2.4,3.5,14.400001
2024-07-15 11:00:00+00:00,Sydney,97.0,,13.3,3.9,37.0,2.2,3.2,14.8
2024-07-15 12:00:00+00:00,Sydney,104.0,,14.8,5.0,32.0,4.0,5.7,12.799999
2024-07-15 13:00:00+00:00,Sydney,100.0,,12.7,4.4,34.0,2.8,3.9,13.6
2024-07-15 14:00:00+00:00,Sydney,94.0,,9.8,3.6,37.0,2.0,2.7,14.8
2024-07-15 15:00:00+00:00,Sydney,90.0,,7.6,3.0,39.0,1.4,1.9,15.599999
2024-07-15 16:00:00+00:00,Sydney,87.0,,6.5,2.7,41.0,1.1,1.5,16.4
2024-07-15 17:00:00+00:00,Sydney,86.0,,6.0,2.6,42.0,0.9,1.3,16.8
2024-07-15 18:00:00+00:00,Sydney,86.0,,6.5,2.7,42.0,0.9,1.3,16.8
2024-07-15 19:00:00+00:00,Sydney,89.0,,8.5,3.1,40.0,1.0,1.4,16.0
2024-07-15 20:00:00+00:00,Sydney,93.0,,11.5,3.7,36.0,1.1,1.6,14.400001
2024-07-15 21:00:00+00:00,Sydney,97.0,,13.5,4.1,34.0,2.0,2.8,13.6
2024-07-15 22:00:00+00:00,Sydney,100.0,,13.9,4.2,33.0,2.6,3.8,13.200001
2024-07-15 23:00:00+00:00,Sydney,102.0,,13.3,4.2,34.0,2.6,3.7,13.6
2024-07-16 00:00:00+00:00,Sydney,102.0,,9.6,4.5,35.0,2.9,4.1,14.0
2024-07-16 01:00:00+00:00,Sydney,98.0,,7.9,3.9,39.0,2.1,3.0,15.599999
2024-07-16 02:00:00+00:00,Sydney,93.0,,5.7,3.0,44.0,1.8,2.5,17.6
2024-07-16 03:00:00+00:00,Sydney,89.0,,4.2,2.4,47.0,1.5,2.1,18.8
2024-07-16 04:00:00+00:00,Sydney,89.0,,3.9,2.3,47.0,1.4,2.1,18.8
2024-07-16 05:00:00+00:00,Sydney,90.0,,4.5,2.4,46.0,1.6,2.3,18.4
2024-07-16 06:00:00+00:00,Sydney,93.0,,5.9,2.7,43.0,1.9,2.7,17.2
2024-07-16 07:00:00+00:00,Sydney,98.0,,9.1,3.1,38.0,2.7,3.8,15.2
2024-07-16 08:00:00+00:00,Sydney,105.0,,13.2,3.6,31.0,3.0,4.2,12.4
2024-07-16 09:00:00+00:00,Sydney,109.0,,15.8,3.9,27.0,2.8,4.0,10.8
2024-07-16 10:00:00+00:00,Sydney,108.0,,15.5,3.9,27.0,2.5,3.6,10.8
2024-07-16 11:00:00+00:00,Sydney,104.0,,13.6,3.7,29.0,2.3,3.3,11.599999
2024-07-16 12:00:00+00:00,Sydney,105.0,,11.5,3.4,32.0,3.5,5.0,12.799999
2024-07-16 13:00:00+00:00,Sydney,102.0,,10.2,3.2,35.0,3.0,4.3,14.0
2024-07-16 14:00:00+00:00,Sydney,98.0,,8.5,2.8,38.0,2.6,3.8,15.2
2024-07-16 15:00:00+00:00,Sydney,95.0,,7.1,2.6,41.0,2.2,3.2,16.4
2024-07-16 16:00:00+00:00,Sydney,93.0,,6.3,2.5,42.0,2.0,2.9,16.8
2024-07-16 17:00:00+00:00,Sydney,92.0,,6.0,2.6,43.0,1.9,2.7,17.2
2024-07-16 18:00:00+00:00,Sydney,92.0,,6.3,2.7,43.0,1.8,2.6,17.2
2024-07-16 19:00:00+00:00,Sydney,95.0,,8.0,3.0,41.0,1.7,2.5,16.4
2024-07-16 20:00:00+00:00,Sydney,100.0,,10.3,3.4,39.0,1.8,2.7,15.599999
2024-07-16 21:00:00+00:00,Sydney,105.0,,11.6,3.8,38.0,2.5,3.6,15.2
2024-07-16 22:00:00+00:00,Sydney,109.0,,11.0,4.1,39.0,3.4,4.9,15.599999
2024-07-16 23:00:00+00:00,Sydney,113.0,,9.5,4.3,41.0,3.4,4.8,16.4
2024-07-17 00:00:00+00:00,Sydney,109.0,,8.1,4.1,44.0,2.2,3.1,17.6
2024-07-17 01:00:00+00:00,Sydney,105.0,,6.5,3.5,48.0,1.8,2.6,19.199999
2024-07-17 02:00:00+00:00,Sydney,99.0,,4.3,2.7,54.0,1.8,2.7,21.6
2024-07-17 03:00:00+00:00,Sydney,96.0,,3.3,2.2,58.0,2.0,3.2,23.199999
2024-07-17 04:00:00+00:00,Sydney,96.0,,4.2,2.2,57.0,2.2,3.6,22.8
2024-07-17 05:00:00+00:00,Sydney,98.0,,6.3,2.4,54.0,2.3,3.8,21.6
2024-07-17 06:00:00+00:00,Sydney,101.0,,8.5,2.7,50.0,3.4,5.5,20.0
2024-07-17 07:00:00+00:00,Sydney,106.0,,10.8,3.1,47.0,4.4,6.8,18.8
2024-07-17 08:00:00+00:00,Sydney,112.0,,13.3,3.5,43.0,5.0,7.7,17.2
2024-07-17 09:00:00+00:00,Sydney,116.0,,14.9,3.9,40.0,4.9,7.9,16.0
2024-07-17 10:00:00+00:00,Sydney,116.0,,15.2,4.1,38.0,5.7,9.4,15.2
2024-07-17 11:00:00+00:00,Sydney,114.0,,14.7,4.1,37.0,5.6,9.2,14.8
2024-07-17 12:00:00+00:00,Sydney,112.0,,10.7,3.2,44.0,6.5,11.4,17.6
2024-07-17 13:00:00+00:00,Sydney,112.0,,10.3,3.2,43.0,6.3,10.8,17.2
2024-07-17 14:00:00+00:00,Sydney,111.0,,9.7,3.3,41.0,5.6,9.4,16.4
2024-07-17 15:00:00+00:00,Sydney,111.0,,9.6,3.4,39.0,4.8,7.8,15.599999
2024-07-17 16:00:00+00:00,Sydney,111.0,,9.9,3.5,37.0,4.1,6.5,14.8
2024-07-17 17:00:00+00:00,Sydney,111.0,,10.7,3.7,35.0,4.0,6.2,14.0
2024-07-17 18:00:00+00:00,Sydney,115.0,,12.1,4.1,32.0,4.1,6.2,12.799999
2024-07-17 19:00:00+00:00,Sydney,126.0,,15.3,5.0,26.0,4.4,6.6,10.4
2024-07-17 20:00:00+00:00,Sydney,139.0,,19.1,6.1,20.0,5.0,7.5,9.55
2024-07-17 21:00:00+00:00,Sydney,147.0,,20.6,6.7,18.0,7.0,10.3,10.299999
2024-07-17 22:00:00+00:00,Sydney,144.0,,17.7,6.5,24.0,9.6,14.0,9.599999
2024-07-17 23:00:00+00:00,Sydney,135.0,,12.5,5.9,35.0,9.8,14.5,14.0
2024-07-18 00:00:00+00:00,Sydney,123.0,,6.9,4.9,42.0,5.7,9.0,16.8
2024-07-18 01:00:00+00:00,Sydney,120.0,,6.3,4.6,45.0,5.8,9.1,18.0
2024-07-18 02:00:00+00:00,Sydney,115.0,,5.4,4.3,49.0,5.8,8.8,19.6
2024-07-18 03:00:00+00:00,Sydney,111.0,,5.0,3.9,52.0,5.6,8.3,20.8
2024-07-18 04:00:00+00:00,Sydney,106.0,,4.7,3.4,53.0,5.1,7.5,21.199999
2024-07-18 05:00:00+00:00,Sydney,102.0,,4.8,3.0,54.0,4.3,6.2,21.6
2024-07-18 06:00:00+00:00,Sydney,102.0,,6.7,2.9,51.0,3.8,5.4,20.4
2024-07-18 07:00:00+00:00,Sydney,112.0,,12.7,3.5,43.0,5.2,7.4,17.2
2024-07-18 08:00:00+00:00,Sydney,126.0,,20.5,4.5,32.0,6.4,9.2,12.799999
2024-07-18 09:00:00+00:00,Sydney,133.0,,25.0,5.1,26.0,5.5,7.9,12.5
2024-07-18 10:00:00+00:00,Sydney,127.0,,23.2,4.9,29.0,4.4,6.4,11.6
2024-07-18 11:00:00+00:00,Sydney,115.0,,18.1,4.2,35.0,3.8,5.5,14.0
2024-07-18 12:00:00+00:00,Sydney,111.0,,14.5,4.0,38.0,5.8,8.6,15.2
2024-07-18 13:00:00+00:00,Sydney,107.0,,13.0,3.7,40.0,6.0,8.9,16.0
2024-07-18 14:00:00+00:00,Sydney,102.0,,10.9,3.4,42.0,5.9,8.8,16.8
2024-07-18 15:00:00+00:00,Sydney,97.0,,9.3,3.1,43.0,5.4,8.2,17.2
2024-07-18 16:00:00+00:00,Sydney,93.0,,8.1,3.0,43.0,4.7,7.1,17.2
2024-07-18 17:00:00+00:00,Sydney,89.0,,7.4,2.9,43.0,4.0,6.0,17.2
2024-07-18 18:00:00+00:00,Sydney,90.0,,8.5,3.2,41.0,3.5,5.2,16.4
2024-07-18 19:00:00+00:00,Sydney,100.0,,13.6,3.9,34.0,3.5,5.0,13.6
2024-07-18 20:00:00+00:00,Sydney,114.0,,20.6,5.0,26.0,4.1,5.8,10.966667
2024-07-18 21:00:00+00:00,Sydney,123.0,,24.3,5.8,22.0,6.6,9.3,12.15
2024-07-18 22:00:00+00:00,Sydney,121.0,,21.7,6.3,26.0,11.0,15.6,10.858334
2024-07-18 23:00:00+00:00,Sydney,113.0,,15.9,6.6,35.0,9.7,13.9,14.0
2024-07-19 00:00:00+00:00,Sydney,105.0,,11.1,6.0,44.0,3.3,4.7,17.6
2024-07-19 01:00:00+00:00,Sydney,102.0,,9.6,5.6,47.0,3.4,4.9,18.8
2024-07-19 02:00:00+00:00,Sydney,97.0,,7.6,5.1,52.0,3.8,5.4,20.8
2024-07-19 03:00:00+00:00,Sydney,95.0,,6.8,4.8,54.0,3.9,5.6,21.6
2024-07-19 04:00:00+00:00,Sydney,95.0,,7.8,4.7,53.0,3.8,5.5,21.199999
2024-07-19 05:00:00+00:00,Sydney,98.0,,9.9,4.7,50.0,3.9,5.6,20.0
2024-07-19 06:00:00+00:00,Sydney,102.0,,13.1,4.9,46.0,4.7,6.7,18.4
2024-07-19 07:00:00+00:00,Sydney,112.0,,18.6,5.5,39.0,6.7,9.5,15.599999
2024-07-19 08:00:00+00:00,Sydney,124.0,,25.2,6.4,30.0,7.1,10.2,12.6
2024-07-19 09:00:00+00:00,Sydney,129.0,,28.8,6.9,24.0,6.5,9.4,14.4
2024-07-19 10:00:00+00:00,Sydney,123.0,,27.3,6.8,25.0,5.8,8.5,13.65
2024-07-19 11:00:00+00:00,Sydney,110.0,,22.8,6.4,29.0,4.9,7.1,11.599999
2024-07-19 12:00:00+00:00,Sydney,104.0,,20.0,6.0,29.0,4.7,6.9,11.599999
2024-07-19 13:00:00+00:00,Sydney,96.0,,16.8,5.2,32.0,4.1,6.0,12.799999
2024-07-19 14:00:00+00:00,Sydney,86.0,,12.5,4.2,36.0,3.0,4.3,14.400001
2024-07-19 15:00:00+00:00,Sydney,77.0,,9.0,3.3,39.0,1.8,2.6,15.599999
2024-07-19 16:00:00+00:00,Sydney,72.0,,7.3,2.9,41.0,1.3,1.8,16.4
2024-07-19 17:00:00+00:00,Sydney,70.0,,6.6,2.7,42.0,1.1,1.5,16.8
2024-07-19 18:00:00+00:00,Sydney,69.0,,6.3,2.6,43.0,0.9,1.3,17.2
2024-07-19 19:00:00+00:00,Sydney,70.0,,6.6,2.7,43.0,0.8,1.1,17.2
2024-07-19 20:00:00+00:00,Sydney,72.0,,7.4,2.8,42.0,0.7,1.1,16.8
2024-07-19 21:00:00+00:00,Sydney,75.0,,7.7,3.0,42.0,1.0,1.4,16.8
2024-07-19 22:00:00+00:00,Sydney,77.0,,7.2,3.1,42.0,1.5,2.1,16.8
2024-07-19 23:00:00+00:00,Sydney,80.0,,6.2,3.3,42.0,1.6,2.4,16.8
2024-07-20 00:00:00+00:00,Sydney,79.0,,5.0,3.3,45.0,1.4,2.0,18.0
2024-07-20 01:00:00+00:00,Sydney,79.0,,4.3,2.9,51.0,1.3,1.9,20.4
2024-07-20 02:00:00+00:00,Sydney,79.0,,3.5,2.4,59.0,1.3,1.9,23.600002
2024-07-20 03:00:00+00:00,Sydney,80.0,,3.0,2.0,65.0,1.3,2.0,26.0
2024-07-20 04:00:00+00:00,Sydney,81.0,,3.3,2.0,67.0,1.2,1.8,26.800001
2024-07-20 05:00:00+00:00,Sydney,83.0,,4.0,2.1,67.0,1.2,1.8,26.800001
2024-07-20 06:00:00+00:00,Sydney,85.0,,4.7,2.2,66.0,1.8,2.7,26.399998
2024-07-20 07:00:00+00:00,Sydney,87.0,,5.4,2.2,65.0,1.5,2.2,26.0
2024-07-20 08:00:00+00:00,Sydney,90.0,,6.1,2.1,63.0,1.5,2.2,25.2
2024-07-20 09:00:00+00:00,Sydney,91.0,,6.4,2.0,62.0,1.6,2.4,24.8
2024-07-20 10:00:00+00:00,Sydney,91.0,,6.1,1.9,61.0,1.5,2.2,24.400002
2024-07-20 11:00:00+00:00,Sydney,90.0,,5.5,1.9,61.0,1.2,1.7,24.400002
2024-07-20 12:00:00+00:00,Sydney,93.0,,5.1,1.7,57.0,2.7,4.5,22.8
2024-07-20 13:00:00+00:00,Sydney,91.0,,4.7,1.6,58.0,1.7,2.7,23.199999
2024-07-20 14:00:00+00:00,Sydney,89.0,,4.0,1.5,60.0,1.2,1.8,24.0
2024-07-20 15:00:00+00:00,Sydney,87.0,,3.6,1.4,61.0,1.1,1.5,24.400002
2024-07-20 16:00:00+00:00,Sydney,86.0,,3.4,1.4,61.0,1.0,1.5,24.400002
2024-07-20 17:00:00+00:00,Sydney,86.0,,3.4,1.5,60.0,0.9,1.2,24.0
2024-07-20 18:00:00+00:00,Sydney,86.0,,3.6,1.6,60.0,0.7,1.0,24.0
2024-07-20 19:00:00+00:00,Sydney,88.0,,4.3,1.7,60.0,0.7,1.0,24.0
2024-07-20 20:00:00+00:00,Sydney,90.0,,5.3,1.9,60.0,0.8,1.1,24.0
2024-07-20 21:00:00+00:00,Sydney,93.0,,6.0,2.1,60.0,1.2,1.6,24.0
2024-07-20 22:00:00+00:00,Sydney,96.0,,6.1,2.4,59.0,1.6,2.3,23.600002
2024-07-20 23:00:00+00:00,Sydney,99.0,,5.9,2.8,58.0,1.7,2.5,23.199999
2024-07-21 00:00:00+00:00,Sydney,104.0,,5.1,2.7,58.0,1.7,2.4,23.199999
2024-07-21 01:00:00+00:00,Sydney,103.0,,4.7,2.8,59.0,1.9,2.7,23.600002
2024-07-21 02:00:00+00:00,Sydney,103.0,,4.2,2.9,61.0,2.1,2.9,24.400002
2024-07-21 03:00:00+00:00,Sydney,102.0,,4.1,3.0,62.0,2.2,3.1,24.8
2024-07-21 04:00:00+00:00,Sydney,101.0,,4.0,2.9,63.0,2.2,3.1,25.2
2024-07-21 05:00:00+00:00,Sydney,101.0,,4.3,2.8,63.0,2.2,3.1,25.2
2024-07-21 06:00:00+00:00,Sydney,103.0,,6.1,2.9,60.0,2.5,3.6,24.0
2024-07-21 07:00:00+00:00,Sydney,112.0,,11.2,3.6,51.0,3.9,5.5,20.4
2024-07-21 08:00:00+00:00,Sydney,124.0,,17.8,4.6,40.0,4.7,6.7,16.0
2024-07-21 09:00:00+00:00,Sydney,131.0,,21.9,5.2,32.0,4.6,6.6,12.799999
2024-07-21 10:00:00+00:00,Sydney,129.0,,21.4,5.1,31.0,4.1,5.8,12.4
2024-07-21 11:00:00+00:00,Sydney,122.0,,18.4,4.7,33.0,3.7,5.2,13.200001
2024-07-21 12:00:00+00:00,Sydney,115.0,,13.3,4.0,38.0,6.6,9.5,15.2
2024-07-21 13:00:00+00:00,Sydney,112.0,,11.8,3.7,40.0,6.2,8.9,16.0
2024-07-21 14:00:00+00:00,Sydney,108.0,,9.7,3.3,42.0,5.6,7.9,16.8
2024-07-21 15:00:00+00:00,Sydney,105.0,,8.4,3.1,43.0,4.9,6.9,17.2
2024-07-21 16:00:00+00:00,Sydney,102.0,,8.2,3.1,42.0,4.4,6.1,16.8
2024-07-21 17:00:00+00:00,Sydney,100.0,,8.9,3.2,40.0,4.1,5.5,16.0
2024-07-21 18:00:00+00:00,Sydney,102.0,,10.7,3.6,37.0,3.9,5.3,14.8
2024-07-21 19:00:00+00:00,Sydney,112.0,,15.1,4.3,31.0,4.1,5.6,12.4
2024-07-21 20:00:00+00:00,Sydney,126.0,,20.7,5.2,23.0,4.8,6.5,10.35
2024-07-21 21:00:00+00:00,Sydney,135.0,,23.6,5.9,20.0,7.2,10.0,11.800001
2024-07-21 22:00:00+00:00,Sydney,134.0,,21.2,6.3,24.0,9.9,13.9,10.6
2024-07-21 23:00:00+00:00,Sydney,129.0,,16.1,6.4,33.0,8.0,11.2,13.200001
2024-07-22 00:00:00+00:00,Sydney,123.0,,10.6,6.2,41.0,3.7,5.3,16.4
2024-07-22 01:00:00+00:00,Sydney,119.0,,9.1,5.7,45.0,3.5,5.0,18.0
2024-07-22 02:00:00+00:00,Sydney,113.0,,7.1,4.9,50.0,3.5,4.9,20.0
2024-07-22 03:00:00+00:00,Sydney,109.0,,6.4,4.4,53.0,3.4,4.8,21.199999
2024-07-22 04:00:00+00:00,Sydney,102.0,,7.0,4.1,54.0,3.3,4.6,21.6
2024-07-22 05:00:00+00:00,Sydney,97.0,,8.8,3.9,53.0,3.2,4.6,21.199999
2024-07-22 06:00:00+00:00,Sydney,116.0,,13.1,4.6,48.0,4.6,6.6,19.199999
2024-07-22 07:00:00+00:00,Sydney,180.0,,22.5,6.8,36.0,11.2,15.9,14.400001
2024-07-22 08:00:00+00:00,Sydney,268.0,,34.4,9.8,21.0,18.6,26.5,17.2
2024-07-22 09:00:00+00:00,Sydney,337.0,,42.2,12.0,9.0,24.4,34.9,20.880001
2024-07-22 10:00:00+00:00,Sydney,373.0,,42.6,12.9,5.0,28.9,41.2,21.039999
2024-07-22 11:00:00+00:00,Sydney,389.0,,39.0,13.0,6.0,30.3,43.3,19.5
2024-07-22 12:00:00+00:00,Sydney,329.0,,31.0,11.3,10.0,26.5,38.4,17.358332
2024-07-22 13:00:00+00:00,Sydney,317.0,,29.7,10.6,9.0,24.9,36.3,19.016665
2024-07-22 14:00:00+00:00,Sydney,298.0,,27.9,9.7,7.0,24.2,35.2,20.574999
2024-07-22 15:00:00+00:00,Sydney,274.0,,26.0,8.8,6.0,22.2,32.4,22.125
2024-07-22 16:00:00+00:00,Sydney,239.0,,24.2,8.0,6.0,19.3,28.2,23.566668
2024-07-22 17:00:00+00:00,Sydney,199.0,,22.3,7.4,6.0,15.7,23.0,24.808334
2024-07-22 18:00:00+00:00,Sydney,168.0,,20.7,6.9,6.0,12.7,18.6,25.774998
2024-07-22 19:00:00+00:00,Sydney,153.0,,19.3,6.7,5.0,11.1,16.1,26.508333
